"filename", "language", "Python", "XML", "C++", "CMake", "CUDA C++", "Log", "Properties", "Batch", "PowerShell", "comment", "blank", "total"
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\jsd_op.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 7, 30
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\key_split_ops.h", "C++", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 7, 54
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\layer_norm_op.h", "C++", 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 29, 278
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\leaky_relu_op.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 12, 50
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\length_split_op.h", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 2, 15, 76
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_pad_op.h", "C++", 0, 0, 66, 0, 0, 0, 0, 0, 0, 3, 20, 89
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_reducer_fused_8bit_rowwise_ops.h", "C++", 0, 0, 150, 0, 0, 0, 0, 0, 0, 6, 23, 179
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_reducer_fused_nbit_rowwise_ops.h", "C++", 0, 0, 502, 0, 0, 0, 0, 0, 0, 14, 47, 563
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_reducer_ops.h", "C++", 0, 0, 217, 0, 0, 0, 0, 0, 0, 11, 21, 249
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_reducer_rowwise_8bit_ops.h", "C++", 0, 0, 161, 0, 0, 0, 0, 0, 0, 2, 22, 185
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_tile_op.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 9, 30
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lengths_top_k_op.h", "C++", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 12, 54
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\listwise_l2r_op.h", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 10, 64
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\load_save_op.h", "C++", 0, 0, 400, 0, 0, 0, 0, 0, 0, 29, 37, 466
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\load_save_op_util.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 2, 11, 50
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\local_response_normalization_op.h", "C++", 0, 0, 77, 0, 0, 0, 0, 0, 0, 4, 15, 96
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\locally_connected_op.h", "C++", 0, 0, 99, 0, 0, 0, 0, 0, 0, 8, 25, 132
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\locally_connected_op_impl.h", "C++", 0, 0, 810, 0, 0, 0, 0, 0, 0, 8, 47, 865
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\locally_connected_op_util.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 10, 62
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\log_op.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\logit_op.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 11, 43
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\loss_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 7, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lpnorm_op.h", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 11, 51
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lstm_unit_op.h", "C++", 0, 0, 265, 0, 0, 0, 0, 0, 0, 10, 33, 308
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\lstm_utils.h", "C++", 0, 0, 286, 0, 0, 0, 0, 0, 0, 8, 25, 319
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\map_ops.h", "C++", 0, 0, 220, 0, 0, 0, 0, 0, 0, 1, 45, 266
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\margin_ranking_criterion_op.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 11, 43
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\matmul_op.h", "C++", 0, 0, 85, 0, 0, 0, 0, 0, 0, 5, 15, 105
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\max_pool_with_index_gpu.h", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 4, 12, 47
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\mean_op.h", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 3, 23, 126
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\merge_id_lists_op.h", "C++", 0, 0, 60, 0, 0, 0, 0, 0, 0, 5, 16, 81
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\minmax_ops.h", "C++", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 17, 140
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\mod_op.h", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 10, 41
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\moments_op.h", "C++", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 17, 135
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\multi_class_accuracy_op.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 7, 23
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\negate_gradient_op.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 2, 7, 28
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\negative_op.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\ngram_ops.h", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 5, 9, 84
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\no_default_engine_op.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 8, 7, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\normalize_l1_op.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 10, 40
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\normalize_op.h", "C++", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 19, 106
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\numpy_tile_op.h", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 19, 19, 117
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\one_hot_ops.h", "C++", 0, 0, 75, 0, 0, 0, 0, 0, 0, 2, 21, 98
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\onnx_while_op.h", "C++", 0, 0, 245, 0, 0, 0, 0, 0, 0, 24, 46, 315
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\op_utils_cudnn.h", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 13, 9, 55
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\operator_fallback_gpu.h", "C++", 0, 0, 66, 0, 0, 0, 0, 0, 0, 35, 10, 111
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\order_switch_ops.h", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 15, 92
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\pack_rnn_sequence_op.h", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 10, 14, 94
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\pack_segments.h", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 1, 19, 96
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\pad_op.h", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 9, 15, 95
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\partition_ops.h", "C++", 0, 0, 263, 0, 0, 0, 0, 0, 0, 10, 44, 317
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\percentile_op.h", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 9, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\perplexity_op.h", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\piecewise_linear_transform_op.h", "C++", 0, 0, 208, 0, 0, 0, 0, 0, 0, 15, 32, 255
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\pool_op.h", "C++", 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 28, 316
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\pool_op_util.h", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 9, 66
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\pow_op.h", "C++", 0, 0, 123, 0, 0, 0, 0, 0, 0, 3, 11, 137
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\prefetch_op.h", "C++", 0, 0, 103, 0, 0, 0, 0, 0, 0, 25, 15, 143
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\prelu_op.h", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 11, 44
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\prepend_dim_op.h", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 2, 18, 96
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\quant_decode_op.h", "C++", 0, 0, 136, 0, 0, 0, 0, 0, 0, 6, 29, 171
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\quantile_op.h", "C++", 0, 0, 131, 0, 0, 0, 0, 0, 0, 6, 13, 150
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\rank_loss_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 8, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reciprocal_op.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reduce_front_back_max_ops.h", "C++", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 26, 139
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reduce_front_back_sum_mean_ops.h", "C++", 0, 0, 131, 0, 0, 0, 0, 0, 0, 8, 28, 167
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reduce_ops.h", "C++", 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 31, 354
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reducer_functors.h", "C++", 0, 0, 718, 0, 0, 0, 0, 0, 0, 22, 100, 840
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reduction_ops.h", "C++", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 33, 192
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\relu_n_op.h", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 12, 45
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\relu_op.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 8, 31
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\remove_data_blocks_op.h", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 1, 15, 86
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\replace_nan_op.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 14, 46
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reshape_op.h", "C++", 0, 0, 147, 0, 0, 0, 0, 0, 0, 14, 16, 177
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\resize_3d_op.h", "C++", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 18, 93
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\resize_op.h", "C++", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 17, 82
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\reverse_packed_segs_op.h", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 16, 90
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\rmac_regions_op.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 10, 31
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\roi_align_gradient_op.h", "C++", 0, 0, 39, 0, 0, 0, 0, 0, 0, 1, 10, 50
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\roi_align_op.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 10, 54
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\roi_align_rotated_gradient_op.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 9, 47
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\roi_align_rotated_op.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 10, 54
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\roi_pool_op.h", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 11, 80
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\rowmul_op.h", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 4, 16, 77
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\rsqrt_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\scale_blobs_op.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 11, 59
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\scale_op.h", "C++", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 10, 44
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\segment_reduction_op.h", "C++", 0, 0, 1611, 0, 0, 0, 0, 0, 0, 226, 224, 2061
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\selu_op.h", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 2, 12, 59
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sequence_ops.h", "C++", 0, 0, 221, 0, 0, 0, 0, 0, 0, 12, 30, 263
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\shape_op.h", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 3, 11, 55
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sigmoid_op.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 8, 31
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sin_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sinh_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sinusoid_position_encoding_op.h", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 4, 20, 95
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\slice_op.h", "C++", 0, 0, 283, 0, 0, 0, 0, 0, 0, 5, 46, 334
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\softmax_op.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 10, 48
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\softmax_utils.h", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\softmax_with_loss_op.h", "C++", 0, 0, 75, 0, 0, 0, 0, 0, 0, 2, 12, 89
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\softplus_op.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 11, 37
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\softsign_op.h", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 8, 32
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\space_batch_op.h", "C++", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 23, 210
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sparse_dropout_with_replacement_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 8, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sparse_normalize_op.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 8, 34
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sparse_to_dense_mask_op.h", "C++", 0, 0, 254, 0, 0, 0, 0, 0, 0, 10, 31, 295
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sparse_to_dense_op.h", "C++", 0, 0, 106, 0, 0, 0, 0, 0, 0, 2, 20, 128
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\spatial_batch_norm_op.h", "C++", 0, 0, 434, 0, 0, 0, 0, 0, 0, 4, 37, 475
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\spatial_softmax_with_loss_op.h", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 12, 71
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sqr_op.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\sqrt_op.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\square_root_divide_op.h", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 12, 63
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\stats_put_ops.h", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 8, 12, 96
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\stop_gradient.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\string_ops.h", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 8, 14, 78
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\stump_func_op.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 21, 16, 72
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\summarize_op.h", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 5, 11, 62
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\swish_op.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 10, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\tan_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\tanh_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\tensor_protos_db_input.h", "C++", 0, 0, 88, 0, 0, 0, 0, 0, 0, 8, 12, 108
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\text_file_reader_utils.h", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 4, 19, 123
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\thresholded_relu_op.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 11, 46
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\tile_op.h", "C++", 0, 0, 207, 0, 0, 0, 0, 0, 0, 31, 31, 269
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\top_k.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 15, 52
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\transpose_op.h", "C++", 0, 0, 63, 0, 0, 0, 0, 0, 0, 2, 12, 77
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\tt_linear_op.h", "C++", 0, 0, 151, 0, 0, 0, 0, 0, 0, 18, 27, 196
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\unique_ops.h", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 20, 12, 61
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\upsample_op.h", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 15, 11, 77
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\utility_ops.h", "C++", 0, 0, 1195, 0, 0, 0, 0, 0, 0, 138, 186, 1519
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\variable_length_sequence_padding.h", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 12, 57
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\weighted_multi_sampling_op.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 7, 27
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\weighted_sample_op.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 10, 32
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\while_op.h", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 14, 73
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\zero_gradient_op.h", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 7, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\annotations.h", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 2, 14, 69
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\backend_cutting.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\backend_transformer_base.h", "C++", 0, 0, 63, 0, 0, 0, 0, 0, 0, 15, 22, 100
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\bound_shape_inferencer.h", "C++", 0, 0, 95, 0, 0, 0, 0, 0, 0, 22, 24, 141
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\converter.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 9, 17, 74
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\device.h", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\distributed.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 13, 6, 34
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\fusion.h", "C++", 0, 0, 73, 0, 0, 0, 0, 0, 0, 33, 17, 123
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\mobile.h", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 6, 17
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\onnx_convert.h", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 9, 38
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\onnxifi_op.h", "C++", 0, 0, 301, 0, 0, 0, 0, 0, 0, 44, 55, 400
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\onnxifi_transformer.h", "C++", 0, 0, 89, 0, 0, 0, 0, 0, 0, 30, 31, 150
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\optimize_ideep.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\optimizer.h", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 18
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\passes.h", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 9, 14, 76
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\shape_info.h", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 11, 20, 131
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\opt\tvm_transformer.h", "C++", 0, 0, 55, 0, 0, 0, 0, 0, 0, 17, 20, 92
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\adagrad.h", "C++", 0, 0, 119, 0, 0, 0, 0, 0, 0, 39, 27, 185
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\common.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 62, 9, 109
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\cvtsh_ss_bugfix.h", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 6, 15, 74
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\embedding_lookup.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 28, 5, 54
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\embedding_lookup_idx.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 32, 5, 58
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\fused_8bit_rowwise_conversion.h", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 8, 32
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\fused_8bit_rowwise_embedding_lookup.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 31, 5, 56
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\fused_8bit_rowwise_embedding_lookup_idx.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 33, 5, 58
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\math.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 11, 8, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\perfkernels\typed_axpy.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 4, 4, 13
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\predictor\InferenceGraph.h", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 9, 5, 25
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\predictor\ThreadLocalPtr.h", "C++", 0, 0, 84, 0, 0, 0, 0, 0, 0, 44, 31, 159
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\predictor\predictor.h", "C++", 0, 0, 39, 0, 0, 0, 0, 0, 0, 13, 20, 72
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\predictor\predictor_config.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 19, 12, 59
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\predictor\predictor_utils.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 2, 7, 28
